"","YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STATEICP","PUMA","STRATA","GQ","HHINCOME","PERNUM","PERWT","NCHLT5","YNGCH","SEX","AGE","MARST","RACE","RACED","BPL","BPLD","SCHOOL","EDUC","EDUCD","GRADEATT","GRADEATTD","OCC","INCTOT","MYEDUC","married","white","black","asian","otherormixedrace","enrolled","bachelor","associates_or_up","postgrad"
"12601",2019,201901,269753,2019000686535,51,2019002697531,98,103,10311,1,231200,2,50,0,5,2,45,1,1,100,501,50100,1,11,114,0,0,726,81000,19,1,1,0,0,0,0,1,1,1
"12602",2019,201901,269764,2019000691773,199,2019002697641,98,105,10511,1,255000,1,199,1,3,2,43,1,1,100,25,2500,1,11,115,0,0,2205,140000,20,1,1,0,0,0,0,1,1,1
"12603",2019,201901,269764,2019000691773,199,2019002697641,98,105,10511,1,255000,2,171,1,3,2,46,1,1,100,150,15000,1,11,114,0,0,5260,115000,19,1,1,0,0,0,0,1,1,1
"12604",2019,201901,269770,2019000694900,63,2019002697701,98,103,10311,1,267200,1,64,0,9,2,56,1,1,100,9,900,1,11,116,0,0,2016,6000,24,1,1,0,0,0,0,1,1,1
"12605",2019,201901,269773,2019000696386,41,2019002697731,98,102,10211,1,210000,1,42,0,5,2,48,4,1,100,42,4200,1,11,116,0,0,1610,150000,24,0,1,0,0,0,0,1,1,1
"12606",2019,201901,269776,2019000698238,79,2019002697761,98,105,10511,1,22800,1,80,0,14,2,48,2,1,100,24,2400,1,6,63,0,0,0,10000,13,0,1,0,0,0,0,0,0,0
"12607",2019,201901,269785,2019000700827,75,2019002697851,98,103,10311,1,252000,1,75,0,6,2,39,6,1,100,39,3900,1,10,101,0,0,1031,82000,17,0,1,0,0,0,0,1,1,0
"12608",2019,201901,269786,2019000701352,112,2019002697861,98,101,10111,1,261000,1,112,0,7,2,42,4,1,100,430,43000,1,11,116,0,0,1800,261000,24,0,1,0,0,0,0,1,1,1
"12609",2019,201901,269796,2019000704390,54,2019002697961,98,103,10311,1,208200,1,54,0,11,2,44,1,1,100,33,3300,1,10,101,0,0,60,84200,17,1,1,0,0,0,0,1,1,0
"12610",2019,201901,269811,2019000712741,47,2019002698111,98,104,10411,1,38000,1,46,0,5,2,37,4,2,200,11,1100,1,6,63,0,0,3603,38000,13,0,0,1,0,0,0,0,0,0
"12611",2019,201901,269821,2019000717501,75,2019002698211,98,101,10111,1,836200,2,92,0,15,2,49,1,1,100,39,3900,1,11,114,0,0,2300,10000,19,1,1,0,0,0,0,1,1,1
"12612",2019,201901,269822,2019000717694,99,2019002698221,98,101,10111,1,299000,2,85,1,0,2,34,1,4,400,500,50000,1,11,114,0,0,1220,131000,19,1,0,0,1,0,0,1,1,1
"12613",2019,201901,269831,2019000722607,131,2019002698311,98,104,10411,1,10280,1,131,0,9,2,38,4,2,200,11,1100,1,7,71,0,0,630,1680,14,0,0,1,0,0,0,0,0,0
"12614",2019,201901,269836,2019000724086,58,2019002698361,98,105,10511,1,39000,2,92,1,1,2,33,6,7,700,210,21050,2,10,101,7,70,440,0,17,0,0,0,0,1,1,1,1,0
"12615",2019,201901,269841,2019000727900,116,2019002698411,98,102,10211,1,145000,1,116,1,0,2,39,1,1,100,414,41400,1,11,116,0,0,1650,65000,24,1,1,0,0,0,0,1,1,1
"12616",2019,201901,269844,2019000729961,34,2019002698441,98,102,10211,1,266000,2,41,0,8,2,44,1,1,100,434,43400,1,11,116,0,0,1220,1e+05,24,1,1,0,0,0,0,1,1,1
"12617",2019,201901,269848,2019000732068,111,2019002698481,98,101,10111,1,530000,1,111,0,7,2,47,1,1,100,26,2600,1,11,114,0,0,2634,230000,19,1,1,0,0,0,0,1,1,1
"12618",2019,201901,269856,2019000734083,99,2019002698561,98,104,10411,1,0,1,98,0,14,2,52,2,2,200,11,1100,1,6,63,0,0,9920,0,13,0,0,1,0,0,0,0,0,0
"12619",2019,201901,269875,2019000739956,50,2019002698751,98,101,10111,1,360000,2,82,1,0,2,35,1,6,640,26,2600,1,10,101,0,0,137,120000,17,1,0,0,1,0,0,1,1,0
"12620",2019,201901,269882,2019000741644,90,2019002698821,98,103,10311,1,188000,2,95,2,1,2,36,1,1,100,25,2500,1,11,114,0,0,4965,3000,19,1,1,0,0,0,0,1,1,1
"12621",2019,201901,269883,2019000742030,28,2019002698831,98,104,10411,1,150000,2,50,0,7,2,26,6,2,200,11,1100,1,6,61,0,0,2545,75000,13,0,0,1,0,0,0,0,0,0
"12622",2019,201901,269886,2019000744696,49,2019002698861,98,101,10111,1,208000,1,49,1,0,2,31,1,1,100,45,4500,1,11,114,0,0,750,175000,19,1,1,0,0,0,0,1,1,1
"12623",2019,201901,269888,2019000745310,118,2019002698881,98,105,10511,1,25500,1,118,3,1,2,43,1,2,200,600,60044,1,6,61,0,0,9142,0,13,1,0,1,0,0,0,0,0,0
"12624",2019,201901,269895,2019000747660,253,2019002698951,98,103,10311,1,38800,1,254,0,15,2,46,6,2,200,11,1100,1,6,63,0,0,9920,1500,13,0,0,1,0,0,0,0,0,0
"12625",2019,201901,269899,2019000748917,375,2019002698991,98,104,10411,1,45000,1,375,0,15,2,38,6,2,200,11,1100,1,8,81,0,0,3421,45000,15,0,0,1,0,0,0,0,1,0
"12626",2019,201901,269900,2019000749479,56,2019002699001,98,103,10311,1,143460,1,56,1,0,2,30,1,8,813,6,600,1,10,101,0,0,2810,115460,17,1,0,0,0,1,0,1,1,0
"12627",2019,201901,269916,2019000757447,21,2019002699161,98,105,10511,1,62000,1,21,1,0,2,23,1,1,100,44,4400,1,10,101,0,0,2060,30000,17,1,1,0,0,0,0,1,1,0
"12628",2019,201901,269917,2019000757815,59,2019002699171,98,102,10211,1,180000,1,59,0,5,2,43,1,1,100,36,3600,1,10,101,0,0,0,0,17,1,1,0,0,0,0,1,1,0
"12629",2019,201901,269918,2019000758743,63,2019002699181,98,103,10311,1,56400,2,135,0,10,2,34,4,2,200,11,1100,1,8,81,0,0,4000,38000,15,0,0,1,0,0,0,0,1,0
"12630",2019,201901,269925,2019000765646,75,2019002699251,98,104,10411,1,50000,1,75,0,8,2,42,6,2,200,11,1100,1,7,71,0,0,630,50000,14,0,0,1,0,0,0,0,0,0
"12631",2019,201901,269930,2019000766911,65,2019002699301,98,103,10311,1,202000,2,67,1,2,2,42,1,1,100,42,4200,1,11,114,0,0,710,89000,19,1,1,0,0,0,0,1,1,1
"12632",2019,201901,269933,2019000767255,28,2019002699331,98,105,10511,1,330000,2,32,0,9,2,42,1,1,100,36,3600,1,11,114,0,0,2310,65000,19,1,1,0,0,0,0,1,1,1
"12633",2019,201901,269939,2019000768877,184,2019002699391,98,103,10311,1,68000,2,342,2,1,2,25,6,2,200,11,1100,1,6,63,0,0,3603,28000,13,0,0,1,0,0,0,0,0,0
"12634",2019,201901,269940,2019000770070,75,2019002699401,98,101,10111,1,480000,2,94,0,8,2,48,1,1,100,39,3900,1,11,115,0,0,2100,310000,20,1,1,0,0,0,0,1,1,1
"12635",2019,201901,269971,2019000787624,88,2019002699711,98,102,10211,1,65000,1,89,0,10,2,37,6,2,200,11,1100,1,11,114,0,0,750,65000,19,0,0,1,0,0,0,1,1,1
"12636",2019,201901,269978,2019000789568,56,2019002699781,98,103,10311,1,78600,1,56,0,14,2,47,6,2,200,11,1100,1,6,63,0,0,3603,2600,13,0,0,1,0,0,0,0,0,0
"12637",2019,201901,269984,2019000793065,48,2019002699841,98,103,10311,1,275000,1,48,0,6,2,47,1,1,100,26,2600,1,10,101,0,0,2360,75000,17,1,1,0,0,0,0,1,1,0
"12638",2019,201901,269985,2019000793316,54,2019002699851,98,104,10411,1,30000,1,54,0,11,2,39,1,4,400,500,50000,1,6,63,0,0,5240,20000,13,1,0,0,1,0,0,0,0,0
"12639",2019,201901,269993,2019000795978,81,2019002699931,98,101,10111,1,293000,1,81,1,4,2,43,1,6,610,36,3600,1,11,114,0,0,1220,133000,19,1,0,0,1,0,0,1,1,1
"12640",2019,201901,270001,2019000801612,277,2019002700011,98,104,10411,1,70000,1,276,0,5,2,38,2,2,200,11,1100,2,11,114,7,70,420,70000,19,0,0,1,0,0,1,1,1,1
"12641",2019,201901,270004,2019000802666,79,2019002700041,98,104,10411,1,34000,1,79,1,0,2,30,4,2,200,11,1100,1,6,63,0,0,4020,34000,13,0,0,1,0,0,0,0,0,0
"12642",2019,201901,270007,2019000803956,100,2019002700071,98,104,10411,1,73000,1,100,0,5,2,39,6,2,200,36,3600,1,6,63,0,0,5400,73000,13,0,0,1,0,0,0,0,0,0
"12643",2019,201901,270012,2019000806067,90,2019002700121,98,101,10111,1,303000,2,106,1,4,2,40,1,1,100,300,30015,2,10,101,7,70,2300,38000,17,1,1,0,0,0,1,1,1,0
"12644",2019,201901,270014,2019000808231,203,2019002700141,98,104,10411,1,21000,1,204,0,11,2,30,6,2,200,11,1100,1,7,71,0,0,3640,10000,14,0,0,1,0,0,0,0,0,0
"12645",2019,201901,270019,2019000810678,101,2019002700191,98,104,10411,1,266000,2,100,2,2,2,37,1,1,100,26,2600,1,11,115,0,0,2100,138000,20,1,1,0,0,0,0,1,1,1
"12646",2019,201901,270028,2019000812515,276,2019002700281,98,105,10511,1,69000,1,276,0,14,2,52,6,2,200,11,1100,1,7,71,0,0,2004,69000,14,0,0,1,0,0,0,0,0,0
"12647",2019,201901,270043,2019000819793,67,2019002700431,98,104,10411,1,69000,2,84,1,4,2,27,6,2,200,11,1100,1,10,101,0,0,630,46000,17,0,0,1,0,0,0,1,1,0
"12648",2019,201901,270044,2019000819834,48,2019002700441,98,101,10111,1,727800,1,49,0,9,2,44,1,1,100,36,3600,1,11,115,0,0,2100,13800,20,1,1,0,0,0,0,1,1,1
"12649",2019,201901,270046,2019000820353,131,2019002700461,98,104,10411,1,364000,3,238,1,3,2,30,3,2,200,11,1100,1,4,40,0,0,3110,3e+05,11,0,0,1,0,0,0,0,0,0
"12650",2019,201901,270049,2019000821938,96,2019002700491,98,103,10311,1,140000,1,96,0,13,2,48,1,2,200,51,5100,1,7,71,0,0,2180,86000,14,1,0,1,0,0,0,0,0,0
"12651",2019,201901,270049,2019000821938,96,2019002700491,98,103,10311,1,140000,2,108,0,13,2,37,1,2,200,24,2400,1,8,81,0,0,9620,54000,15,1,0,1,0,0,0,0,1,0
"12652",2019,201901,270064,2019000829099,268,2019002700641,98,102,10211,1,243000,1,269,2,0,2,39,1,7,700,260,26010,1,11,116,0,0,3230,120000,24,1,0,0,0,1,0,1,1,1
"12653",2019,201901,270067,2019000830225,61,2019002700671,98,102,10211,1,150000,2,80,2,3,2,36,1,2,200,51,5100,1,10,101,0,0,630,65000,17,1,0,1,0,0,0,1,1,0
"12654",2019,201901,270068,2019000830342,156,2019002700681,98,103,10311,1,131900,3,399,0,18,2,39,6,2,200,11,1100,1,10,101,0,0,2545,25600,17,0,0,1,0,0,0,1,1,0
"12655",2019,201901,270069,2019000830653,147,2019002700691,98,104,10411,1,230,1,147,1,3,2,33,6,2,200,24,2400,1,6,63,0,0,3601,0,13,0,0,1,0,0,0,0,0,0
"12656",2019,201901,270071,2019000832211,54,2019002700711,98,105,10511,1,110000,2,57,0,8,2,50,1,8,802,200,20000,1,10,101,0,0,0,0,17,1,0,0,0,1,0,1,1,0
"12657",2019,201901,270076,2019000835007,75,2019002700761,98,103,10311,1,51000,2,98,0,10,2,37,1,7,700,300,30040,1,10,101,0,0,4120,24000,17,1,0,0,0,1,0,1,1,0
"12658",2019,201901,270079,2019000835538,88,2019002700791,98,103,10311,1,24380,2,162,1,0,2,27,6,2,200,11,1100,1,6,63,0,0,4110,1480,13,0,0,1,0,0,0,0,0,0
"12659",2019,201901,270088,2019000840519,304,2019002700881,98,102,10211,1,31000,2,523,1,2,2,20,6,2,200,11,1100,1,7,71,0,0,1108,6000,14,0,0,1,0,0,0,0,0,0
"12660",2019,201901,270089,2019000840673,70,2019002700891,98,104,10411,1,38000,1,70,0,10,2,40,2,2,200,11,1100,1,6,63,0,0,3605,38000,13,0,0,1,0,0,0,0,0,0
"12661",2019,201901,270091,2019000841368,60,2019002700911,98,103,10311,1,387400,2,63,1,4,2,39,1,1,100,36,3600,1,11,114,0,0,1860,187000,19,1,1,0,0,0,0,1,1,1
"12662",2019,201901,270099,2019000843868,89,2019002700991,98,105,10511,1,456000,2,94,1,2,2,39,1,1,100,27,2700,1,11,116,0,0,420,152000,24,1,1,0,0,0,0,1,1,1
"12663",2019,201901,270105,2019000845748,99,2019002701051,98,102,10211,1,345000,1,98,0,13,2,46,1,8,836,6,600,1,11,115,0,0,2100,250000,20,1,0,0,0,1,0,1,1,1
"12664",2019,201901,270106,2019000846325,123,2019002701061,98,104,10411,1,49500,1,122,0,12,2,43,1,2,200,11,1100,1,7,71,0,0,5810,49500,14,1,0,1,0,0,0,0,0,0
"12665",2019,201901,270116,2019000850122,172,2019002701161,98,105,10511,1,160500,1,172,3,1,2,38,1,1,100,438,43800,1,11,114,0,0,735,10000,19,1,1,0,0,0,0,1,1,1
"12666",2019,201901,270128,2019000857022,54,2019002701281,98,102,10211,1,238000,1,54,0,18,2,60,1,1,100,34,3400,1,10,101,0,0,52,180000,17,1,1,0,0,0,0,1,1,0
"12667",2019,201901,270136,2019000863619,43,2019002701361,98,104,10411,1,58000,1,43,1,4,2,36,2,2,200,11,1100,1,10,101,0,0,2825,58000,17,0,0,1,0,0,0,1,1,0
"12668",2019,201901,270148,2019000867565,88,2019002701481,98,103,10311,1,75000,1,88,0,6,2,47,1,7,700,110,11000,1,7,71,0,0,4020,30000,14,1,0,0,0,1,0,0,0,0
"12669",2019,201901,270152,2019000869390,82,2019002701521,98,105,10511,1,169900,1,83,0,16,2,44,3,1,100,36,3600,1,11,114,0,0,5000,150000,19,0,1,0,0,0,0,1,1,1
"12670",2019,201901,270155,2019000870053,54,2019002701551,98,102,10211,1,170300,7,110,0,5,2,27,6,2,200,600,60072,1,6,63,0,0,4230,28000,13,0,0,1,0,0,0,0,0,0
"12671",2019,201901,270160,2019000870723,60,2019002701601,98,102,10211,1,251900,3,151,0,16,2,39,6,2,200,11,1100,1,10,101,0,0,2016,65000,17,0,0,1,0,0,0,1,1,0
"12672",2019,201901,270167,2019000874791,48,2019002701671,98,102,10211,1,110000,2,69,1,1,2,31,1,1,100,36,3600,1,10,101,0,0,630,95000,17,1,1,0,0,0,0,1,1,0
"12673",2019,201901,270170,2019000875788,123,2019002701701,98,102,10211,1,65000,1,124,0,7,2,38,6,2,200,11,1100,1,10,101,0,0,150,65000,17,0,0,1,0,0,0,1,1,0
"12674",2019,201901,270175,2019000877297,63,2019002701751,98,102,10211,1,275000,1,63,0,5,2,41,1,1,100,39,3900,1,11,115,0,0,2100,175000,20,1,1,0,0,0,0,1,1,1
"12675",2019,201901,270183,2019000881546,39,2019002701831,98,101,10111,1,590000,1,39,1,3,2,49,1,6,620,502,50200,1,11,115,0,0,2100,305000,20,1,0,0,1,0,0,1,1,1
"12676",2019,201901,270186,2019000882913,375,2019002701861,98,102,10211,1,125000,1,374,2,2,2,37,1,2,200,48,4800,1,10,101,0,0,10,45000,17,1,0,1,0,0,0,1,1,0
"12677",2019,201901,270191,2019000884611,72,2019002701911,98,101,10111,1,250000,2,90,0,11,2,46,1,1,100,24,2400,1,11,115,0,0,2100,50000,20,1,1,0,0,0,0,1,1,1
"12678",2019,201901,270199,2019000887294,133,2019002701991,98,102,10211,1,500,1,134,1,4,2,30,6,2,200,11,1100,2,6,64,6,60,4720,500,13,0,0,1,0,0,1,0,0,0
"12679",2019,201901,270200,2019000888020,115,2019002702001,98,104,10411,1,93200,1,115,0,6,2,38,6,2,200,11,1100,1,5,50,0,0,3930,84000,12,0,0,1,0,0,0,0,0,0
"12680",2019,201901,270202,2019000888737,38,2019002702021,98,104,10411,1,238000,3,81,0,9,2,37,6,2,200,11,1100,1,8,81,0,0,2751,4400,15,0,0,1,0,0,0,0,1,0
"12681",2019,201901,270206,2019000889260,102,2019002702061,98,104,10411,1,7000,1,101,3,1,2,26,6,2,200,11,1100,2,10,101,7,70,6260,7000,17,0,0,1,0,0,1,1,1,0
"12682",2019,201901,270210,2019000892299,25,2019002702101,98,103,10311,1,278000,2,25,2,1,2,40,1,1,100,11,1100,1,11,116,0,0,2205,101500,24,1,1,0,0,0,0,1,1,1
"12683",2019,201901,270218,2019000896462,67,2019002702181,98,103,10311,1,286600,2,72,0,6,2,41,1,1,100,44,4400,1,11,115,0,0,2100,155000,20,1,1,0,0,0,0,1,1,1
"12684",2019,201901,270230,2019000904492,50,2019002702301,98,101,10111,1,1097000,2,71,0,14,2,49,1,6,610,521,52100,1,8,81,0,0,0,0,15,1,0,0,1,0,0,0,1,0
"12685",2019,201901,270239,2019000908504,56,2019002702391,98,105,10511,1,101500,1,56,0,15,2,54,1,1,100,36,3600,1,11,114,0,0,4621,20000,19,1,1,0,0,0,0,1,1,1
"12686",2019,201901,270254,2019000912099,48,2019002702541,98,103,10311,1,281000,2,51,1,3,2,38,1,1,100,50,5000,1,11,115,0,0,820,105200,20,1,1,0,0,0,0,1,1,1
"12687",2019,201901,270257,2019000914880,63,2019002702571,98,105,10511,1,129600,1,64,0,13,2,40,6,8,842,11,1100,1,6,65,0,0,5220,128000,13,0,0,0,0,1,0,0,0,0
"12688",2019,201901,270263,2019000917198,69,2019002702631,98,101,10111,1,781000,2,89,0,9,2,48,1,1,100,40,4000,1,11,114,0,0,2825,62000,19,1,1,0,0,0,0,1,1,1
"12689",2019,201901,270265,2019000917519,56,2019002702651,98,105,10511,1,248000,2,73,1,1,2,35,1,4,410,36,3600,1,11,114,0,0,1430,153000,19,1,0,0,1,0,0,1,1,1
"12690",2019,201901,270267,2019000919311,168,2019002702671,98,102,10211,1,5400,1,168,1,3,2,23,6,2,200,24,2400,1,6,63,0,0,0,5400,13,0,0,1,0,0,0,0,0,0
"12691",2019,201901,270270,2019000920603,74,2019002702701,98,102,10211,1,114500,1,74,0,6,2,43,1,4,400,24,2400,1,11,114,0,0,2710,70000,19,1,0,0,1,0,0,1,1,1
"12692",2019,201901,270274,2019000921518,120,2019002702741,98,104,10411,1,65000,1,121,0,10,2,31,6,2,200,36,3600,2,10,101,7,70,3910,65000,17,0,0,1,0,0,1,1,1,0
"12693",2019,201901,270275,2019000923029,93,2019002702751,98,103,10311,1,11000,1,94,0,11,2,37,6,2,200,11,1100,1,7,71,0,0,0,11000,14,0,0,1,0,0,0,0,0,0
"12694",2019,201901,270282,2019000928752,88,2019002702821,98,105,10511,1,397000,2,93,2,1,2,37,1,1,100,1,100,1,11,114,0,0,4800,147000,19,1,1,0,0,0,0,1,1,1
"12695",2019,201901,270285,2019000929400,38,2019002702851,98,101,10111,1,1992400,2,44,0,16,2,57,1,1,100,51,5100,2,10,101,7,70,0,384300,17,1,1,0,0,0,1,1,1,0
"12696",2019,201901,270289,2019000931854,244,2019002702891,98,101,10111,1,170000,2,206,1,4,2,34,1,7,700,300,30025,1,11,115,0,0,3090,70000,20,1,0,0,0,1,0,1,1,1
"12697",2019,201901,270291,2019000933098,48,2019002702911,98,103,10311,1,96620,2,51,0,5,2,43,1,1,100,26,2600,1,10,101,0,0,710,620,17,1,1,0,0,0,0,1,1,0
"12698",2019,201901,270292,2019000933255,33,2019002702921,98,104,10411,1,41800,1,34,0,13,2,55,1,2,200,260,26060,1,8,81,0,0,3601,16800,15,1,0,1,0,0,0,0,1,0
"12699",2019,201901,270300,2019000937492,52,2019002703001,98,103,10311,1,260000,1,52,1,0,2,33,1,1,100,36,3600,1,11,114,0,0,710,160000,19,1,1,0,0,0,0,1,1,1
"12700",2019,201901,270307,2019000941099,95,2019002703071,98,101,10111,1,196100,2,103,0,7,2,43,1,1,100,200,20000,1,10,101,0,0,440,180000,17,1,1,0,0,0,0,1,1,0
"12701",2019,201901,270310,2019000943349,39,2019002703101,98,102,10211,1,300860,2,40,2,1,2,37,1,1,100,6,600,1,11,114,0,0,0,10,19,1,1,0,0,0,0,1,1,1
"12702",2019,201901,270316,2019000947514,110,2019002703161,98,104,10411,1,50900,2,87,0,12,2,26,1,2,200,51,5100,1,10,101,0,0,9142,20900,17,1,0,1,0,0,0,1,1,0
"12703",2019,201901,270318,2019000948084,51,2019002703181,98,101,10111,1,402050,1,51,1,3,2,37,1,6,620,36,3600,1,11,114,0,0,440,162000,19,1,0,0,1,0,0,1,1,1
"12704",2019,201901,270330,2019000955906,47,2019002703301,98,102,10211,1,325000,1,47,0,14,2,53,6,1,100,20,2000,1,11,116,0,0,1800,250000,24,0,1,0,0,0,0,1,1,1
"12705",2019,201901,270332,2019000957079,69,2019002703321,98,101,10111,1,410000,2,76,0,9,2,42,1,1,100,51,5100,1,10,101,0,0,800,210000,17,1,1,0,0,0,0,1,1,0
"12706",2019,201901,270335,2019000958085,50,2019002703351,98,103,10311,1,273000,1,50,2,1,2,36,1,1,100,39,3900,1,10,101,0,0,725,105000,17,1,1,0,0,0,0,1,1,0
"12707",2019,201901,270349,2019000964327,120,2019002703491,98,103,10311,1,53000,1,120,0,9,2,46,6,2,200,6,600,1,7,71,0,0,5000,0,14,0,0,1,0,0,0,0,0,0
"12708",2019,201901,270352,2019000964913,205,2019002703521,98,104,10411,1,60800,2,136,1,2,2,49,1,7,700,260,26010,1,7,71,0,0,1007,60000,14,1,0,0,0,1,0,0,0,0
"12709",2019,201901,270353,2019000965541,62,2019002703531,98,102,10211,1,520,1,62,1,4,2,25,6,2,200,11,1100,1,7,71,0,0,4720,520,14,0,0,1,0,0,0,0,0,0
"12710",2019,201901,270355,2019000966365,104,2019002703551,98,104,10411,1,12000,1,104,1,1,2,34,6,2,200,11,1100,1,6,63,0,0,9415,12000,13,0,0,1,0,0,0,0,0,0
"12711",2019,201901,270357,2019000967342,66,2019002703571,98,105,10511,1,201000,1,66,0,9,2,41,4,1,100,434,43400,1,11,116,0,0,2205,201000,24,0,1,0,0,0,0,1,1,1
"12712",2019,201901,270366,2019000971891,135,2019002703661,98,105,10511,1,185000,2,182,0,10,2,46,1,6,610,521,52100,1,11,114,0,0,1800,90000,19,1,0,0,1,0,0,1,1,1
"12713",2019,201901,270375,2019000977012,44,2019002703751,98,105,10511,1,286000,2,46,0,7,2,39,1,1,100,34,3400,1,11,115,0,0,3090,203000,20,1,1,0,0,0,0,1,1,1
"12714",2019,201901,270376,2019000977196,95,2019002703761,98,104,10411,1,402000,1,95,1,1,2,35,1,8,801,6,600,2,11,114,7,70,440,150000,19,1,0,0,0,1,1,1,1,1
"12715",2019,201901,270381,2019000978575,56,2019002703811,98,103,10311,1,140000,1,56,1,2,2,33,1,1,100,51,5100,1,11,114,0,0,726,70000,19,1,1,0,0,0,0,1,1,1
"12716",2019,201901,270384,2019000978824,54,2019002703841,98,103,10311,1,65600,1,54,2,2,2,38,1,1,100,13,1300,1,10,101,0,0,2825,5600,17,1,1,0,0,0,0,1,1,0
"12717",2019,201901,270396,2019000987134,197,2019002703961,98,104,10411,1,35000,1,197,1,3,2,32,6,2,200,11,1100,1,7,71,0,0,4020,35000,14,0,0,1,0,0,0,0,0,0
"12718",2019,201901,270398,2019000987437,98,2019002703981,98,104,10411,1,9300,1,98,2,0,2,22,6,2,200,11,1100,1,6,65,0,0,3930,9300,13,0,0,1,0,0,0,0,0,0
"12719",2019,201901,270411,2019000994201,66,2019002704111,98,103,10311,1,217000,2,85,1,1,2,36,1,8,887,17,1700,1,11,114,0,0,440,95000,19,1,0,0,0,1,0,1,1,1
"12720",2019,201901,270415,2019000994560,181,2019002704151,98,104,10411,1,146900,2,215,0,18,2,59,1,2,200,11,1100,1,7,71,0,0,565,113000,14,1,0,1,0,0,0,0,0,0
"12721",2019,201901,270420,2019000996401,98,2019002704201,98,104,10411,1,138500,8,173,2,2,2,29,1,2,200,11,1100,2,7,71,6,60,3946,30000,14,1,0,1,0,0,1,0,0,0
"12722",2019,201901,270444,2019001009009,80,2019002704441,98,101,10111,1,311000,2,69,2,1,2,36,1,2,200,13,1300,1,11,115,0,0,2100,150000,20,1,0,1,0,0,0,1,1,1
"12723",2019,201901,270448,2019001010116,147,2019002704481,98,102,10211,1,40300,2,173,1,0,2,41,1,7,700,210,21050,1,2,23,0,0,4030,300,8,1,0,0,0,1,0,0,0,0
"12724",2019,201901,270451,2019001011932,155,2019002704511,98,102,10211,1,70600,2,58,2,1,2,29,6,7,700,210,21030,1,6,64,0,0,4030,0,13,0,0,0,0,1,0,0,0,0
"12725",2019,201901,270461,2019001016898,89,2019002704611,98,104,10411,1,30000,1,88,1,0,2,28,6,2,200,11,1100,1,6,65,0,0,4020,30000,13,0,0,1,0,0,0,0,0,0
"12726",2019,201901,270464,2019001017902,32,2019002704641,98,103,10311,1,175300,2,38,1,4,2,33,1,1,100,26,2600,1,10,101,0,0,710,111000,17,1,1,0,0,0,0,1,1,0
"12727",2019,201901,270468,2019001019000,76,2019002704681,98,103,10311,1,96500,2,138,1,4,2,44,1,2,200,600,60065,1,10,101,0,0,9920,0,17,1,0,1,0,0,0,1,1,0
"12728",2019,201901,270469,2019001019030,118,2019002704691,98,101,10111,1,714000,1,118,0,5,2,42,1,1,100,36,3600,1,11,114,0,0,440,0,19,1,1,0,0,0,0,1,1,1
"12729",2019,201901,270475,2019001023382,50,2019002704751,98,103,10311,1,86000,1,50,1,0,2,38,6,1,100,42,4200,1,11,115,0,0,2100,86000,20,0,1,0,0,0,0,1,1,1
"12730",2019,201901,270476,2019001024178,51,2019002704761,98,101,10111,1,220000,2,80,2,2,2,41,1,1,100,210,21030,1,10,101,0,0,230,0,17,1,1,0,0,0,0,1,1,0
"12731",2019,201901,270477,2019001024635,113,2019002704771,98,101,10111,1,224000,1,113,0,12,2,47,1,1,100,55,5500,1,11,114,0,0,1825,24000,19,1,1,0,0,0,0,1,1,1
"12732",2019,201901,270480,2019001025679,71,2019002704801,98,101,10111,1,254100,1,70,1,2,2,40,1,1,100,25,2500,1,10,101,0,0,2830,149100,17,1,1,0,0,0,0,1,1,0
"12733",2019,201901,270483,2019001025954,73,2019002704831,98,103,10311,1,591500,1,72,0,5,2,38,1,1,100,42,4200,1,10,101,0,0,725,80500,17,1,1,0,0,0,0,1,1,0
"12734",2019,201901,270484,2019001028054,219,2019002704841,98,104,10411,1,35000,1,219,0,17,2,52,6,2,200,11,1100,1,7,71,0,0,410,35000,14,0,0,1,0,0,0,0,0,0
"12735",2019,201901,270485,2019001028343,28,2019002704851,98,101,10111,1,42000,2,27,1,4,2,33,1,1,100,29,2900,1,10,101,0,0,420,5000,17,1,1,0,0,0,0,1,1,0
"12736",2019,201901,270491,2019001031358,57,2019002704911,98,103,10311,1,1e+05,1,56,0,6,2,53,4,2,200,36,3600,1,11,114,0,0,3160,1e+05,19,0,0,1,0,0,0,1,1,1
"12737",2019,201901,270504,2019001037391,67,2019002705041,98,104,10411,1,19400,1,67,0,18,2,57,4,2,200,11,1100,1,6,65,0,0,0,19400,13,0,0,1,0,0,0,0,0,0
"12738",2019,201901,270509,2019001040306,32,2019002705091,98,102,10211,1,125300,1,32,0,6,2,49,6,1,100,34,3400,1,11,114,0,0,1825,125300,19,0,1,0,0,0,0,1,1,1
"12739",2019,201901,270514,2019001044183,79,2019002705141,98,103,10311,1,119000,1,79,1,3,2,46,6,2,200,24,2400,1,11,114,0,0,2825,119000,19,0,0,1,0,0,0,1,1,1
"12740",2019,201901,270518,2019001046030,71,2019002705181,98,103,10311,1,126100,2,196,0,17,2,43,4,2,200,11,1100,1,6,63,0,0,0,0,13,0,0,1,0,0,0,0,0,0
"12741",2019,201901,270519,2019001046242,25,2019002705191,98,102,10211,1,60000,1,26,0,9,2,49,3,1,100,51,5100,1,11,116,0,0,2205,60000,24,0,1,0,0,0,0,1,1,1
